집계년도,시군명,관리기관명,단속일시정보,단속장소,단속방법,데이터기준일자
2023,경기도 오산시,오산시청,2023-12-16 16:00,오산동현대빌라,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 16:11,GS25궐동승리점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 16:15,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 16:20,어울림복개천사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 16:21,GS25궐동승리점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 16:22,원일초교부근,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 16:25,법원앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 16:29,궐동한성빌리지공영주차장,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 16:38,세교9단지후문상가도로,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 16:43,GS25오산타운점맞은편,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 16:45,GS25오산타운점맞은편,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 16:45,세교우체국앞사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 16:48,궐동프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 16:53,영무파라드102동앞삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 16:55,오산대역더샵후문,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 16:57,오산대역2번출입구,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 16:58,세마타워뒤,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 17:06,세교9단지후문상가도로,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 17:06,제일하이빌,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 17:10,운암4단지후문초심앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 17:14,운암4단지후문초심앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 17:16,오산대역더샵후문,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 17:17,세마타워뒤,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 17:17,센트하임앞농수산물센터,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 17:20,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 17:23,어울림복개천사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 17:26,궐동한성빌리지공영주차장,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 17:28,앱)궐동서울부동산부근횡단보도/1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 17:29,어울림복개천사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 17:32,운암4단지후문초심앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 17:38,오산대역더샵후문,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 17:41,스위첸사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 17:41,앱)세교동분식집부근횡단보도/1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 17:45,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 17:47,어울림복개천사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 17:47,궐동우남퍼스트빌후문버스정류장,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 17:47,오산동현대빌라,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 17:49,세교9단지후문상가도로,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 17:52,운암4단지후문초심앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 17:53,운암2단지근린공원삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 17:56,세교9단지후문상가도로,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 17:58,내삼미동임마누엘교회옆,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 17:59,내삼미동임마누엘교회옆,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 19:55,(앱)궐동유경주택부근소화전1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 20:07,(앱)궐동유경주택부근소화전1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 21:14,(앱)내삼미동CU오산내삼미동점부근횡단보도1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 22:24,(앱)궐동강남공인중개사부근횡단보도1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-16 23:27,(앱)원동금성주택부근모퉁이1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 09:37,(앱)궐동하늘공인중개사부근횡단보도1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 09:38,(앱)궐동하늘공인중개사부근횡단보도1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 05:40,(앱)궐동골드뷰APT부근인도1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 08:15,(앱)궐동웰빙타운부근모퉁이1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 08:23,(앱)원동닉스폭스호텔부근인도1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 08:23,(앱)원동닉스폭스호텔부근인도1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 08:26,(앱)원동하나부동산부근인도1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 08:26,(앱)원동제로마트정육부근인도1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 08:41,(앱)부산동오산시티자이2차아파트부근황색선/10분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 08:41,(앱)부산동오산시티자이2차아파트부근황색선/10분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 08:42,(앱)부산동오산시티자이2차아파트부근황색선/10분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 08:42,(앱)부산동오산시티자이2차아파트부근황색선/10분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 09:13,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 09:15,궐동우남퍼스트빌후문버스정류장,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 09:17,성산초교,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 09:17,대우A신협앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 09:18,대원초교,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 09:18,원동제노호텔사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 09:18,궐동우남퍼스트빌후문버스정류장,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 09:19,궐동우남퍼스트빌후문버스정류장,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 09:19,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 09:20,궐동아씨닭발뒤,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 09:21,GS25궐동승리점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 09:21,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 09:22,어울림복개천사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 09:30,GS25오산타운점맞은편,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 09:30,GS25오산타운점맞은편,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 09:31,궐동우남퍼스트빌후문버스정류장,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 09:31,대호초정문앞사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 09:32,성호초후문오색시장입구,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 09:33,어울림복개천사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 09:34,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 09:35,GS25궐동승리점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 09:37,대호중앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 09:37,대우A신협앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 09:38,GS25오산타운점맞은편,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 09:45,오산대역더샵후문,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 09:46,센트하임앞농수산물센터,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 09:50,GS25궐동승리점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 09:51,오산대역더샵후문,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 09:54,오원사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 09:56,오산동현대빌라,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 09:56,갈곶동행복한식당삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 09:57,세마타워뒤,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 09:58,(앱)궐동대찬짬뽕부근버스정류소1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 10:01,오산대역더샵후문,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 10:01,은계동공영주차장앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 10:01,(앱)궐동대찬짬뽕부근이중황색선1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 10:03,오색시장대원약국앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 10:04,우먼필옆공영주차장,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 10:05,센트하임앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 10:08,대원아파트입구삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 10:11,센트하임앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 10:13,영무파라드102동앞삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 10:15,원동공룡국수옆사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 10:17,스위첸사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 10:20,중앙동성심약국,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 10:22,제일하이빌,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 10:24,궐동프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 10:24,오산대역더샵후문,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 10:24,궐동프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 10:26,궐동아씨닭발뒤,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 10:26,GS25궐동승리점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 10:28,원동아이러브안경,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 10:29,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 10:31,오산대역더샵후문,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 10:31,은계동공영주차장앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 10:32,궐동아씨닭발뒤,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 10:33,센트하임앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 10:37,오산대역더샵후문,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 10:43,센트하임앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 10:43,오색시장대원약국앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 10:45,궐동우남퍼스트빌후문버스정류장,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 10:49,오산대역더샵후문,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 10:50,궐동한성빌리지공영주차장,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 10:50,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 10:51,운암4단지후문초심앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 10:54,(앱)오산동충북계란부근이중황색선10분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 11:00,궐동한성빌리지공영주차장,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 11:01,오산역1번출구,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 11:02,궐동아씨닭발뒤,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 11:04,궐동우남퍼스트빌후문버스정류장,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 11:05,오산대역더샵후문,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 11:05,한양수자인입구,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 11:09,우미아파트프라자빌,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 11:09,GS25오산타운점맞은편,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 11:13,세마역앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 11:17,우성빌라앞삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 11:19,오산대역더샵후문,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 11:19,대호중앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 11:20,궐동매홀초앞사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 11:21,세마타워뒤,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 11:23,원동공룡국수옆사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 11:24,오산대역더샵후문,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 11:25,오색시장대원약국앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 11:28,궐동우남퍼스트빌후문버스정류장,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 11:57,(앱)수청동또봉이통닭부근모퉁이1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 11:57,(앱)오산동오산역부근인도1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 14:16,세마역앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 14:16,운암4단지후문초심앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 14:17,컨벤션웨딩홀,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 14:17,운암4단지후문초심앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 14:18,GS25오산타운점맞은편,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 14:18,GS25궐동승리점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 14:19,세마타워뒤,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 14:19,(앱)궐동웰빙타운부근인도1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 14:21,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 14:26,GS25궐동승리점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 14:29,오산동현대빌라,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 14:29,어울림복개천사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 14:30,어울림복개천사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 14:31,우미아파트프라자빌,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 14:32,우성빌라앞삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 14:32,컨벤션웨딩홀,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 14:34,성호초후문오색시장입구,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 14:34,운암4단지후문초심앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 14:34,궐동아씨닭발뒤,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 14:35,궐동우남퍼스트빌후문버스정류장,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 14:37,원동제노호텔사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 14:39,컨벤션웨딩홀,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 14:41,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 14:42,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 14:44,어울림복개천사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 14:46,중앙동세명프라자,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 14:48,대호중앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 14:50,GS25오산타운점맞은편,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 14:52,법원앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 14:55,센트하임앞농수산물센터,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 14:56,어울림복개천사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 14:57,화성초부근삼익A입구,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 14:57,궐동한성빌리지공영주차장,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 14:57,오색시장대원약국앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 15:03,원동제노호텔사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 15:03,궐동우남퍼스트빌후문버스정류장,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 15:04,오산대역더샵후문,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 15:07,세마타워뒤,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 15:07,운암4단지후문초심앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 15:08,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 15:09,운암4단지후문초심앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 15:10,센트하임앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 15:10,센트하임앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 15:14,오산역1번출구,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 15:25,궐동한성빌리지공영주차장,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 15:25,원동공룡국수옆사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 15:26,오산대역2번출입구,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 15:27,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 15:28,궐동아씨닭발뒤,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 15:28,궐동프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 15:30,스위첸사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 15:30,궐동아씨닭발뒤,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 15:30,운암4단지후문초심앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 15:32,궐동프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 15:33,시청후문,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 15:34,궐동양평해장국사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 15:34,(앱)궐동세븐일레븐오산궐동드림점부근인도1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 15:35,성호초후문오색시장입구,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 15:40,중앙동세명프라자,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 15:44,GS25궐동승리점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 15:44,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 15:45,차량등록사업소,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 15:45,원동제노호텔사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 15:46,어울림복개천사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 15:48,센트하임앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 15:49,세마타워뒤,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 15:57,오산대역더샵후문,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 15:58,오산대역2번출입구,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 16:00,센트하임앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 16:01,궐동양평해장국사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 16:02,오산대역더샵후문,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 16:04,센트하임앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 16:05,대우A신협앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 16:10,궐동아씨닭발뒤,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 16:13,세마타워뒤,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 16:14,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 16:15,오색시장대원약국앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 16:16,궐리사정문,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 16:18,홈플러스앞사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 16:18,궐동아씨닭발뒤,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 16:19,어울림복개천사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 16:19,GS25오산대림점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 16:20,오색시장대원약국앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 16:21,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 16:25,운암2단지근린공원삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 16:27,삼성디지털프라자뒤편,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 16:30,운암4단지후문초심앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 16:33,원동공룡국수옆사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 16:35,제일하이빌,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 16:36,중앙동세명프라자,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 16:38,GS25오산타운점맞은편,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 16:42,원동공룡국수옆사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 16:43,어울림복개천사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 16:44,오산대역더샵후문,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 16:46,운암4단지후문초심앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 16:47,궐동아씨닭발뒤,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 16:52,궐동우남퍼스트빌후문버스정류장,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 16:55,(앱)세교동꿈두레도서관부근소화전1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 16:57,운암4단지후문초심앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 17:01,우미아파트프라자빌,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 17:03,스위첸사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 17:03,영무파라드102동앞삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 17:04,궐동아씨닭발뒤,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 17:05,궐동양평해장국사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 17:06,운암4단지후문초심앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 17:07,오산대역더샵후문,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 17:07,성산초교,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 17:10,(앱)금암동CS수퍼마켓오산금암점부근횡단보도1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 17:13,궐동프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-17 17:13,세마타워뒤,고정형CCTV,2024-01-22
